iter	Passed	Remaining
406	6063	8834
407	6078	8819
408	6093	8804
409	6108	8790
410	6123	8775
411	6138	8760
412	6153	8745
413	6168	8730
414	6183	8716
415	6197	8700
416	6214	8687
417	6229	8673
418	6244	8658
419	6259	8643
420	6274	8628
421	6289	8614
422	6304	8599
423	6318	8583
424	6333	8568
425	6348	8554
426	6363	8539
427	6378	8524
428	6392	8508
429	6407	8494
430	6420	8476
431	6434	8460
432	6449	8445
433	6462	8428
434	6477	8413
435	6493	8399
436	6507	8383
437	6522	8368
438	6536	8353
439	6551	8338
440	6566	8323
441	6581	8308
442	6596	8294
443	6611	8278
444	6625	8262
445	6639	8247
446	6654	8232
447	6668	8216
448	6682	8200
449	6697	8186
450	6712	8171
451	6726	8155
452	6741	8140
453	6756	8125
454	6771	8110
455	6785	8095
456	6800	8080
457	6814	8064
458	6829	8049
459	6844	8034
460	6858	8018
461	6872	8003
462	6887	7988
463	6902	7973
464	6916	7957
465	6929	7940
466	6944	7925
467	6965	7918
468	6980	7903
469	6995	7888
470	7009	7872
471	7024	7857
472	7039	7842
473	7053	7826
474	7066	7810
475	7080	7794
476	7094	7778
477	7107	7762
478	7121	7746
479	7134	7729
480	7148	7713
481	7162	7697
482	7176	7681
483	7190	7665
484	7204	7649
485	7218	7633
486	7231	7617
487	7245	7602
488	7259	7585
489	7272	7569
490	7286	7553
491	7300	7537
492	7313	7521
493	7326	7504
494	7341	7489
495	7354	7473
496	7367	7456
497	7381	7440
498	7395	7424
499	7408	7408
500	7422	7392
501	7435	7376
502	7449	7360
503	7462	7344
504	7476	7328
505	7489	7312
506	7504	7296
507	7518	7281
508	7533	7266
509	7548	7252
510	7562	7236
511	7577	7221
512	7591	7206
513	7605	7191
514	7620	7176
515	7634	7160
516	7649	7146
517	7663	7130
518	7677	7115
519	7692	7100
520	7707	7086
521	7722	7071
522	7737	7057
523	7752	7042
524	7767	7027
525	7782	7012
526	7796	6997
527	7811	6983
528	7826	6968
529	7841	6953
530	7856	6939
531	7871	6924
532	7886	6910
533	7899	6893
534	7913	6878
535	7928	6863
536	7942	6848
537	7958	6834
538	7980	6826
539	7996	6811
540	8010	6795
541	8025	6781
542	8039	6766
543	8055	6752
544	8069	6736
545	8084	6722
546	8096	6705
547	8111	6690
548	8126	6675
549	8142	6662
550	8158	6647
551	8172	6632
552	8187	6617
553	8202	6603
554	8217	6588
555	8231	6573
556	8246	6559
557	8262	6544
558	8276	6529
559	8291	6514
560	8306	6500
561	8321	6485
562	8336	6471
563	8351	6456
564	8367	6441
565	8382	6427
566	8397	6413
567	8412	6398
568	8426	6383
569	8442	6368
570	8457	6354
571	8472	6339
572	8487	6324
573	8501	6309
574	8515	6294
575	8530	6279
576	8545	6264
577	8560	6249
578	8575	6235
579	8589	6219
580	8604	6205
581	8619	6190
582	8634	6176
583	8649	6161
584	8664	6146
585	8680	6132
586	8695	6117
587	8711	6103
588	8726	6089
589	8740	6074
590	8756	6059
591	8770	6044
592	8784	6029
593	8800	6015
594	8815	6000
595	8830	5985
596	8845	5971
597	8861	5956
598	8875	5941
599	8890	5927
600	8905	5912
601	8920	5897
602	8935	5882
603	8949	5867
604	8973	5858
605	8988	5843
606	9003	5829
607	9017	5813
608	9032	5798
609	9045	5783
610	9060	5768
611	9074	5753
612	9090	5738
613	9105	5724
614	9120	5709
615	9132	5693
616	9147	5678
617	9162	5663
618	9177	5648
619	9192	5634
620	9207	5619
621	9221	5604
622	9236	5589
623	9251	5574
624	9266	5559
625	9281	5545
626	9296	5530
627	9311	5515
628	9327	5501
629	9343	5487
630	9358	5472
631	9373	5458
632	9388	5443
633	9403	5428
634	9419	5414
635	9433	5399
636	9448	5384
637	9464	5370
638	9479	5355
639	9494	5340
640	9509	5325
641	9524	5311
642	9540	5296
643	9554	5281
644	9569	5266
645	9583	5251
646	9596	5235
647	9610	5220
648	9625	5205
649	9639	5190
650	9654	5175
651	9669	5161
652	9685	5146
653	9699	5131
654	9715	5117
655	9729	5102
656	9743	5086
657	9758	5072
658	9774	5057
659	9788	5042
660	9803	5027
661	9817	5012
662	9832	4997
663	9846	4982
664	9861	4967
665	9876	4953
666	9892	4938
667	9907	4924
668	9922	4909
669	9938	4894
670	9952	4879
671	9977	4870
672	9992	4855
673	10007	4840
674	10022	4825
675	10036	4810
676	10051	4795
677	10066	4780
678	10080	4765
679	10095	4751
680	10110	4736
681	10124	4720
682	10139	4705
683	10153	4690
684	10168	4675
685	10183	4661
686	10198	4646
687	10213	4631
688	10227	4616
689	10242	4601
690	10257	4586
691	10272	4571
692	10286	4556
693	10301	4542
694	10316	4527
695	10332	4512
696	10347	4498
697	10363	4483
698	10378	4469
699	10393	4454
700	10409	4439
701	10423	4424
702	10439	4410
703	10454	4395
704	10468	4380
705	10483	4365
706	10497	4350
707	10512	4335
708	10526	4320
709	10541	4305
710	10556	4290
711	10571	4276
712	10585	4261
713	10600	4245
714	10615	4231
715	10629	4216
716	10643	4201
717	10659	4186
718	10673	4171
719	10688	4156
720	10703	4141
721	10718	4127
722	10733	4112
723	10748	4097
724	10763	4082
725	10777	4067
726	10790	4051
727	10804	4036
728	10819	4022
729	10834	4007
730	10849	3992
731	10864	3977
732	10879	3962
733	10893	3947
734	10907	3932
735	10922	3917
736	10936	3902
737	10951	3888
738	10967	3873
739	10992	3862
740	11007	3847
741	11022	3832
742	11037	3817
743	11051	3802
744	11066	3787
745	11081	3773
746	11097	3758
747	11111	3743
748	11125	3728
749	11139	3713
750	11152	3697
751	11166	3682
752	11180	3667
753	11193	3652
754	11206	3636
755	11220	3621
756	11233	3606
757	11247	3590
758	11262	3576
759	11276	3560
760	11289	3545
761	11302	3530
762	11316	3515
763	11330	3499
764	11343	3484
765	11357	3469
766	11370	3454
767	11384	3438
768	11397	3423
769	11411	3408
770	11425	3393
771	11438	3378
772	11452	3363
773	11465	3347
774	11479	3332
775	11492	3317
776	11506	3302
777	11519	3287
778	11533	3271
779	11546	3256
780	11560	3241
781	11574	3226
782	11587	3211
783	11601	3196
784	11615	3181
785	11629	3166
786	11642	3151
787	11656	3136
788	11670	3120
789	11683	3105
790	11696	3090
791	11710	3075
792	11724	3060
793	11736	3044
794	11750	3029
795	11763	3014
796	11777	2999
797	11791	2984
798	11805	2969
799	11818	2954
800	11831	2939
801	11845	2924
802	11859	2909
803	11872	2894
804	11886	2879
805	11900	2864
806	11913	2849
807	11927	2834
808	11941	2819
809	11954	2804
810	11968	2789
811	11992	2776
812	12006	2761
813	12019	2746
814	12034	2731
815	12047	2716
816	12061	2701
817	12075	2686
818	12090	2671
819	12105	2657
820	12120	2642
821	12135	2627
822	12150	2613
823	12164	2598
824	12179	2583
825	12194	2568
826	12210	2554
827	12224	2539
828	12239	2524
829	12254	2509
830	12270	2495
831	12284	2480
832	12298	2465
833	12313	2450
834	12327	2436
835	12341	2421
836	12356	2406
837	12371	2391
838	12386	2376
839	12401	2362
840	12415	2347
841	12430	2332
842	12445	2317
843	12460	2303
844	12474	2288
845	12489	2273
846	12504	2258
847	12518	2243
848	12534	2229
849	12549	2214
850	12564	2199
851	12579	2185
852	12593	2170
853	12609	2155
854	12623	2140
855	12637	2126
856	12652	2111
857	12667	2096
858	12682	2081
859	12696	2066
860	12712	2052
861	12728	2037
862	12743	2022
863	12757	2008
864	12773	1993
865	12787	1978
866	12802	1963
867	12818	1949
868	12832	1934
869	12848	1919
870	12863	1905
871	12877	1890
872	12893	1875
873	12908	1860
874	12922	1846
875	12937	1831
876	12951	1816
877	12966	1801
878	12981	1786
879	13010	1774
880	13025	1759
881	13039	1744
882	13054	1729
883	13069	1714
884	13084	1700
885	13098	1685
886	13114	1670
887	13129	1655
888	13144	1641
889	13159	1626
890	13174	1611
891	13190	1597
892	13204	1582
893	13220	1567
894	13234	1552
895	13249	1537
896	13264	1523
897	13279	1508
898	13293	1493
899	13308	1478
900	13322	1463
901	13337	1449
902	13353	1434
903	13367	1419
904	13381	1404
905	13396	1389
906	13411	1375
907	13426	1360
908	13441	1345
909	13456	1330
910	13472	1316
911	13487	1301
912	13501	1286
913	13516	1271
914	13531	1257
915	13546	1242
916	13561	1227
917	13576	1212
918	13591	1197
919	13605	1183
920	13621	1168
921	13636	1153
922	13650	1138
923	13666	1124
924	13681	1109
925	13696	1094
926	13711	1079
927	13725	1064
928	13740	1050
929	13755	1035
930	13770	1020
931	13785	1005
932	13799	990
933	13815	976
934	13830	961
935	13845	946
936	13860	931
937	13875	917
938	13890	902
939	13905	887
940	13920	872
941	13935	858
942	13950	843
943	13965	828
944	13980	813
945	14008	799
946	14024	784
947	14038	770
948	14053	755
949	14068	740
950	14084	725
951	14099	710
952	14113	696
953	14127	681
954	14142	666
955	14157	651
956	14172	636
957	14187	621
958	14201	607
959	14216	592
960	14231	577
961	14246	562
962	14261	547
963	14276	533
964	14291	518
965	14306	503
966	14321	488
967	14336	473
968	14351	459
969	14366	444
970	14381	429
971	14395	414
972	14411	399
973	14425	385
974	14440	370
975	14455	355
976	14470	340
977	14485	325
978	14499	311
979	14514	296
980	14529	281
981	14544	266
982	14559	251
983	14574	236
984	14589	222
985	14605	207
986	14620	192
987	14634	177
988	14648	162
989	14663	148
990	14678	133
991	14692	118
992	14706	103
993	14720	88
994	14736	74
995	14751	59
996	14766	44
997	14780	29
998	14795	14
999	14809	0
