iter	F1	Logloss
289	0.7616647484	0.4972910818
290	0.7617008639	0.4971238891
291	0.7617786557	0.4969585925
292	0.7618702273	0.4968297742
293	0.7619046483	0.4967596303
294	0.7619549787	0.4966658749
295	0.7619324859	0.4965199507
296	0.7619762426	0.4964070237
297	0.7620207912	0.4962761382
298	0.7619930713	0.4961979132
299	0.7620684223	0.4960694446
300	0.76203751	0.4959624419
301	0.7621382621	0.4958072508
302	0.7621302989	0.4957491807
303	0.7622243643	0.4956482536
304	0.7623193835	0.4955051025
305	0.7622679603	0.4953730588
306	0.7623649306	0.495283119
307	0.7623969531	0.4950249346
308	0.7625021036	0.494952619
309	0.7625600313	0.4948482747
310	0.7626402768	0.4946248937
311	0.7627365009	0.4945228068
312	0.762713523	0.4944487731
313	0.7627087697	0.4944050201
314	0.7627440473	0.4943481256
315	0.7629068255	0.4942483648
316	0.7629845287	0.4941222989
317	0.7629867378	0.4940123018
318	0.762999846	0.4939515298
319	0.7630951926	0.4938450145
320	0.7630964489	0.4937901728
321	0.7631964993	0.4937451093
322	0.7631725327	0.4936689133
323	0.7632153174	0.4936266813
324	0.7632330332	0.4935873915
325	0.763221887	0.4935116637
326	0.7632217393	0.4933251674
327	0.7633153757	0.4932118375
328	0.7633652324	0.4930961928
329	0.7633819334	0.4930462515
330	0.7633758616	0.4929966351
331	0.7633699004	0.492960817
332	0.7633989988	0.4928735878
333	0.7634445843	0.4927572505
334	0.7635378954	0.4926634754
335	0.7634970959	0.4925730949
336	0.7634868751	0.4925152069
337	0.763596312	0.4924556671
338	0.7636145134	0.4924046984
339	0.7636725517	0.4923110278
340	0.7637100908	0.4922247439
341	0.7637341235	0.4921375176
342	0.7637431177	0.4920862706
343	0.7637784456	0.4920241092
344	0.7637881091	0.4919061887
345	0.7638760435	0.4918367399
346	0.763968231	0.4917494704
347	0.7640203219	0.4916855001
348	0.7640285896	0.4915703867
349	0.7640147885	0.4915012628
350	0.7641005237	0.4914038048
351	0.7641761154	0.4913538917
352	0.7641916388	0.4913077493
353	0.7642469957	0.4911700784
354	0.7642255241	0.4910385091
355	0.7642506119	0.4909906303
356	0.7642133393	0.4909502669
357	0.7642384676	0.4908995694
358	0.7642112964	0.490866987
359	0.7642820086	0.4907954523
360	0.7642886862	0.4906961531
361	0.7644225424	0.4906322018
362	0.7644683972	0.4905400263
363	0.764483445	0.4905168968
364	0.7644337964	0.4904668152
365	0.7643987696	0.490373761
366	0.764455272	0.4903136388
367	0.7644926583	0.4902365932
368	0.7645533482	0.4901789677
369	0.7645200631	0.4900915161
370	0.7645648569	0.490004241
371	0.7645518524	0.4899729348
372	0.764600936	0.4899035164
373	0.764669233	0.4898324478
374	0.7646574838	0.4897501668
375	0.7646959635	0.4897203116
376	0.7647781292	0.489625689
377	0.7648810449	0.4895468585
378	0.7648857609	0.4894654729
379	0.7649109463	0.4894045899
380	0.7649887409	0.4893340188
381	0.7650455807	0.4892934439
382	0.7649773884	0.4892221987
383	0.7650144071	0.4891839111
384	0.7651232571	0.489070656
385	0.7651386856	0.4890376098
386	0.7651237082	0.4889606027
387	0.7652031229	0.488890962
388	0.7652698048	0.4888474835
389	0.7652909167	0.4887835615
390	0.7653007288	0.4886902614
391	0.7653490569	0.4885584032
392	0.7653772001	0.4885189279
393	0.7654326894	0.4884605795
394	0.7654829839	0.4884200606
395	0.7655346721	0.4883398702
396	0.7655851877	0.4882510098
397	0.7655919896	0.4881823436
398	0.7656339167	0.4881049003
399	0.7656444977	0.4880657699
400	0.7657371729	0.4879624716
401	0.7657296683	0.4878745147
402	0.7659082292	0.4877304762
403	0.7659651322	0.4876751925
404	0.7659908356	0.4876086256
405	0.7660430526	0.4875600539
406	0.7660838646	0.4874848817
407	0.7661486286	0.4874249249
408	0.7661322535	0.4872808909
409	0.7661769841	0.4871667163
410	0.7662100042	0.487097901
411	0.7662021148	0.4870462935
412	0.7662704135	0.4870072608
413	0.7663232254	0.4869553249
414	0.7663650853	0.4869016079
415	0.7663772871	0.4868015341
416	0.7663998374	0.4867151141
417	0.7664104137	0.4866551668
418	0.7665070031	0.4866046037
419	0.7666158085	0.4865186733
420	0.766593087	0.4864316329
421	0.766643787	0.486379279
422	0.7666643946	0.4862799437
423	0.7667110685	0.4862211145
424	0.766731156	0.4861772724
425	0.7668054815	0.4860709838
426	0.7668473477	0.4860306308
427	0.766837135	0.485945036
428	0.7667977949	0.4858913216
429	0.766824318	0.4858379661
430	0.766849145	0.4858105589
431	0.7669469683	0.4857094708
432	0.766947166	0.48567312
433	0.7669496695	0.485580981
434	0.7669931943	0.4855297155
435	0.7670910089	0.4854868607
436	0.7670890103	0.485421316
437	0.7671039207	0.4853063118
438	0.7671324305	0.4852367078
439	0.7672218601	0.4851278328
440	0.7672406781	0.4850290578
441	0.7672393685	0.4849877221
442	0.7672283242	0.4848949257
443	0.767231118	0.4848197402
444	0.7672678026	0.4847676628
445	0.7673033325	0.4847294755
446	0.7673330111	0.4846371129
447	0.7673621954	0.4846019394
448	0.767382533	0.4845501055
449	0.7674163165	0.4844422164
450	0.7675157102	0.4843939215
451	0.7675563915	0.484344214
452	0.7675934501	0.4842924205
453	0.7676142618	0.4842498988
454	0.7676213404	0.4841863147
455	0.7676160843	0.4841161962
456	0.767684746	0.4840493323
457	0.7677411248	0.4840077097
458	0.7677706514	0.4839425757
459	0.7678069634	0.4839167443
460	0.7678780437	0.483827392
461	0.7679127055	0.4837926008
462	0.7679585252	0.4837340811
463	0.7679509611	0.4837034877
464	0.7679753542	0.4836583659
465	0.767974396	0.4836263606
466	0.7679879538	0.4835958229
467	0.7680675628	0.4835084878
468	0.7681089861	0.4834663229
469	0.7681132012	0.4834302604
470	0.7680959243	0.4833933873
471	0.7681933605	0.4832908541
472	0.7682571748	0.483225341
473	0.7682460961	0.4831994247
474	0.7682577143	0.4831219554
475	0.7682959523	0.4830573148
476	0.7683631237	0.482988714
477	0.7684364228	0.4829392432
478	0.7684053173	0.4829009721
479	0.7684096883	0.4828613633
480	0.768419906	0.4827959021
481	0.7684336542	0.4827246007
482	0.7684691911	0.4826745273
483	0.7685172326	0.4826188044
484	0.7685589206	0.4825171097
485	0.7685939429	0.4824028403
486	0.7686115881	0.4823671716
487	0.7685798491	0.4823174902
488	0.7686253753	0.4822745408
489	0.7686928115	0.4822398143
490	0.7687147172	0.4822052766
491	0.7686634466	0.4821364971
492	0.7686352198	0.4820589967
493	0.7687450746	0.4819685761
494	0.7687928212	0.4819056827
495	0.768875534	0.4818558857
496	0.7689540241	0.4818056833
497	0.7689825777	0.4817758771
498	0.7690019009	0.481707326
499	0.7690404183	0.4816364562
500	0.7690745013	0.481545647
501	0.7691664611	0.4814800263
502	0.7691743831	0.4814514073
503	0.7692128945	0.4813744954
504	0.7692364813	0.4813227692
505	0.7692377718	0.4812714995
506	0.7693179368	0.4812265954
507	0.7693617918	0.4811308836
508	0.7693636515	0.4810503108
509	0.769389266	0.4809957706
510	0.7694130501	0.4809578392
511	0.7694309489	0.4808683543
512	0.7695006314	0.4808369471
513	0.7695375126	0.4807870499
514	0.7695950439	0.4807472245
515	0.7696140223	0.4806638525
516	0.7696590235	0.4806158609
517	0.7696887264	0.4805758868
518	0.7697137749	0.4804477227
519	0.7697266879	0.4804089638
520	0.7697579679	0.4803331034
521	0.7697141453	0.4802704391
522	0.7697788194	0.4802289618
523	0.769779776	0.4801830196
524	0.769844665	0.4801347241
525	0.7698649606	0.4801026101
526	0.7699012084	0.4800219794
527	0.769968453	0.4799557516
528	0.7699280984	0.4799220825
529	0.7699929788	0.479872845
530	0.7700331775	0.4798212677
531	0.7700623053	0.4797706205
532	0.7701240597	0.4796895266
533	0.7701653632	0.4796462893
534	0.7701947007	0.4796092365
535	0.7702356502	0.4795752398
536	0.7702087682	0.4795451356
537	0.7702756788	0.4795087431
538	0.7702696873	0.47942214
539	0.7702903683	0.4793971763
540	0.7702411985	0.4793333096
541	0.7702615883	0.4792422775
542	0.7702589307	0.4791717181
543	0.7702711126	0.4791444729
544	0.7702744336	0.479093895
545	0.7703166488	0.479051424
546	0.7703288312	0.4790066135
547	0.770369518	0.4789694364
548	0.7704213922	0.4789229768
549	0.7704068483	0.4788767981
550	0.7703857876	0.4788292067
551	0.7704499217	0.478776477
552	0.7704682184	0.4787365475
553	0.7704640308	0.4786980904
554	0.7705292031	0.4786291008
555	0.7705629678	0.4786015004
556	0.7705546744	0.4785619593
557	0.7706415859	0.4785113347
558	0.7706565225	0.4784639729
559	0.7706233927	0.4784115836
560	0.7706540597	0.4783811701
561	0.7707003238	0.4783387707
562	0.7707101603	0.4783035311
563	0.7707031189	0.4782210883
564	0.770693	0.4781728801
565	0.7707684525	0.4780959257
566	0.7708093102	0.4780552521
567	0.7708086104	0.4780228371
568	0.7708629498	0.477977077
569	0.7708568312	0.4779258563
570	0.7708883247	0.4778669691
571	0.7709574217	0.4778312641
572	0.7709991561	0.4777769258
573	0.7709985435	0.4777424864
574	0.7710430283	0.4776683748
575	0.7711224087	0.4776236045
576	0.7711522231	0.4775776166
577	0.771157973	0.4775499691
578	0.7712541944	0.4774936057
579	0.7712844391	0.477456783
580	0.7712797077	0.4774015065
581	0.7712731266	0.4773633101
582	0.7712982656	0.4773296503
583	0.7713448813	0.4772809612
584	0.7713536146	0.47723819
585	0.7713757789	0.477190879
586	0.7714175057	0.4771345321
587	0.7714453239	0.4770976163
588	0.7713848194	0.4770409802
589	0.7713871134	0.4769848407
590	0.771364121	0.4769573072
591	0.7713902284	0.4769366536
592	0.7714362128	0.4769060244
593	0.7714892188	0.4768549643
594	0.7715066272	0.4768185515
595	0.7715080362	0.476762228
596	0.7715511865	0.4766913772
597	0.7716274015	0.4766202929
598	0.7716361089	0.4765776684
599	0.771629232	0.4765380524
600	0.7716743037	0.4765063842
601	0.7716723586	0.4764475196
602	0.7716461941	0.4763632531
603	0.7716310968	0.4763082684
604	0.7716150923	0.4762714159
605	0.7716545825	0.4762445405
606	0.7716907852	0.4762223628
607	0.7717232848	0.4761913922
608	0.7717213941	0.4761548137
609	0.7717284623	0.4761249594
610	0.7717293746	0.4760631008
611	0.7717908539	0.4760145892
612	0.771799807	0.4759795046
613	0.7717966902	0.4759477973
614	0.7717922194	0.4758824745
615	0.7718030355	0.475857873
616	0.7718008446	0.4757618007
617	0.7718544529	0.4757106491
618	0.7718972781	0.4756827423
619	0.7718929401	0.4756512365
620	0.7718915494	0.475604821
621	0.7718823278	0.4755725832
622	0.7718949174	0.4755208672
623	0.7718949174	0.4754942072
624	0.7718975277	0.4754661253
625	0.7718979066	0.4754475278
626	0.771897105	0.4753998286
627	0.7719048516	0.4753450155
628	0.7719199702	0.4753085946
629	0.7719426265	0.4752813868
630	0.7719951802	0.4752471613
631	0.772041968	0.4752153193
632	0.7720952784	0.4751180709
633	0.7721173833	0.4750948034
634	0.7721507441	0.4750344445
635	0.7721236708	0.4750034105
636	0.7721521114	0.4749552716
637	0.7721767563	0.4749247164
638	0.7721530991	0.4748605704
639	0.7721473855	0.4748107372
640	0.7722083831	0.4747550989
641	0.772207076	0.474722972
642	0.7722786065	0.4746687683
643	0.7722987899	0.4746137246
644	0.77230364	0.4745920463
645	0.7723526778	0.4745579754
646	0.7723910922	0.4745329497
647	0.7723933274	0.4744756138
648	0.7724175021	0.4744381559
649	0.7724327848	0.4744118503
650	0.7724103986	0.4743791154
651	0.7724821612	0.4743489784
652	0.7725391338	0.4743175265
653	0.7725774349	0.4742909263
654	0.772552108	0.4742676704
655	0.7725338789	0.4742337676
656	0.7725520987	0.474188908
657	0.7725887143	0.4741532663
658	0.772634124	0.4741059244
659	0.7726336893	0.4740794817
660	0.7726489652	0.4740392252
661	0.7726836155	0.4739824006
662	0.7726915808	0.473960302
663	0.7727385152	0.4739280484
664	0.7727585983	0.4738884369
665	0.7727847934	0.4738630402
666	0.7728041747	0.4738044781
667	0.7729001195	0.4737628962
668	0.7729367905	0.4737167748
669	0.7729925973	0.473680575
670	0.7730507693	0.4736489985
671	0.7730907205	0.4736232671
672	0.7731223588	0.4735908712
673	0.7731229434	0.4735610916
674	0.7731715691	0.4735143072
675	0.773171209	0.4734351683
676	0.7732040574	0.4734011772
677	0.773208538	0.4733696703
678	0.7732454482	0.4733278482
679	0.7733011877	0.4732942831
680	0.773272498	0.4732662998
681	0.7732762751	0.4731976614
682	0.7732502431	0.4731698415
683	0.7732780057	0.4731367071
684	0.7733055732	0.473094779
685	0.7733210703	0.473064203
686	0.7733410823	0.4729986105
687	0.7733705402	0.472976652
688	0.7734004462	0.4729511321
689	0.7733754078	0.4729100803
690	0.7734032321	0.4728710818
691	0.7734190484	0.4728148856
692	0.7734511298	0.4727692038
693	0.7734779565	0.4727490843
694	0.7734910771	0.4726814819
695	0.7734982549	0.4726414866
696	0.7735127963	0.4726195384
697	0.7735216071	0.4725910853
698	0.773588417	0.4725553194
699	0.7736137658	0.4725175394
700	0.7736145362	0.4724709999
701	0.7736242098	0.4724266017
702	0.7736560192	0.4723961717
703	0.7737106384	0.4723730146
704	0.7737230134	0.4723406605
705	0.7737951438	0.4722832079
706	0.7737733735	0.4722605629
707	0.7737823497	0.4722202188
708	0.7738222322	0.4721541523
709	0.7738575559	0.4721123254
710	0.7738837442	0.4720507524
711	0.7738768413	0.4720279332
712	0.7738903946	0.471996455
713	0.7739801279	0.4719594202
714	0.7739904251	0.4719270024
715	0.7739911983	0.4719027946
716	0.7739894653	0.4718535336
717	0.7740039371	0.4718172549
718	0.773990677	0.4717858527
719	0.7740536827	0.4717334798
720	0.7741023439	0.4716937569
721	0.7740759915	0.4716682391
722	0.7740635979	0.471631008
723	0.7741166777	0.4715837009
724	0.7741286098	0.4715569321
725	0.774128378	0.4715145507
726	0.7741638691	0.4714719791
727	0.7741893638	0.4714386428
728	0.7742147823	0.4714098303
729	0.7742064126	0.4713761219
730	0.7742464773	0.4713383616
731	0.7742740663	0.4713152175
732	0.774254072	0.4712827227
733	0.7742483373	0.4712476971
734	0.7743049132	0.4711974695
735	0.7743198701	0.4711739405
736	0.7743250678	0.4711555168
737	0.7743165421	0.4711206392
738	0.7743587834	0.4710783558
739	0.7743783921	0.4710515057
740	0.774389863	0.4710294153
741	0.7743858271	0.4709799032
742	0.7743973783	0.4709584001
743	0.7744521672	0.4709281551
744	0.7744688314	0.4709015533
745	0.7744841057	0.4708755104
746	0.774495872	0.470849545
747	0.774551059	0.4708191418
748	0.7745550999	0.4707784626
749	0.7745630158	0.4707473003
750	0.7745799036	0.47071445
751	0.774610154	0.4706512941
752	0.7746698157	0.4706052933
753	0.7746823034	0.470563495
754	0.774663793	0.4705392799
755	0.7747416983	0.4704881265
756	0.7747402263	0.4704436028
757	0.7747701209	0.470408142
758	0.7747563531	0.4703528496
759	0.7747912487	0.4703161018
760	0.7748990967	0.47024307
761	0.7748897154	0.4701887705
762	0.7749321223	0.4701559225
763	0.7749465057	0.4701134352
764	0.7749495105	0.4700869315
765	0.7750197621	0.4700586911
766	0.7750464323	0.4700330321
767	0.7751053038	0.4699935013
768	0.775100199	0.4699740718
769	0.7750837115	0.4699419905
770	0.7751207439	0.4699039977
771	0.7751669023	0.4698580372
772	0.7752108791	0.4698168808
773	0.7752131885	0.4697864326
774	0.7752003182	0.4697320182
775	0.7751622411	0.4696802306
776	0.775237443	0.4696524868
777	0.775254546	0.4696026108
778	0.7752640097	0.4695628608
779	0.7752799539	0.4695321106
780	0.7753075621	0.4695060803
781	0.7753171097	0.4694667303
782	0.775315775	0.4694252675
783	0.7753312647	0.4693994548
784	0.7753817386	0.4693593112
785	0.7753616657	0.4693123061
786	0.7753828108	0.4692852629
787	0.7754308837	0.4692490836
788	0.7754877383	0.4692061224
789	0.7755107927	0.4691706248
790	0.7755441491	0.4691448404
791	0.7755780932	0.4691085128
792	0.7756016839	0.4690675757
793	0.7756156653	0.4690430818
794	0.7756223366	0.4690184107
795	0.7756308257	0.4689993954
796	0.7756230356	0.4689413337
797	0.7756157245	0.4689144011
798	0.7756346154	0.4688899502
799	0.7756177885	0.4688666331
800	0.7756287755	0.4688332932
801	0.7756422199	0.4688090891
802	0.7756315793	0.4687737784
803	0.7756268714	0.4687510264
804	0.775644385	0.4687254828
805	0.775636834	0.4686951513
806	0.775636441	0.4686753302
807	0.7757103707	0.4686205883
808	0.7757333321	0.4685763616
809	0.7757484846	0.4685559134
810	0.7757495628	0.4685079571
811	0.7758278134	0.4684644423
812	0.7758219278	0.4684487862
813	0.7758453862	0.4684126695
814	0.7758408268	0.4683897948
815	0.7758231693	0.46836719
816	0.7758332822	0.4683478201
817	0.7758736341	0.4683142933
818	0.7758898431	0.4682869975
819	0.7759096166	0.4682628702
820	0.7759161057	0.4682360307
821	0.7759672812	0.4681828396
822	0.7759871992	0.4681556956
823	0.7760595482	0.468121898
824	0.7760483159	0.4680984098
825	0.7760517971	0.4680595641
826	0.7760785313	0.468039039
827	0.7760758395	0.4680040893
828	0.7761124049	0.467955964
829	0.7761208026	0.4679379814
830	0.7761353376	0.4678811219
831	0.7761163165	0.4678315261
832	0.7760817156	0.4678016015
833	0.7760845518	0.4677595672
834	0.7761102147	0.4677347265
835	0.7761737453	0.4676946171
836	0.7761697953	0.4676503093
837	0.7761952397	0.4676159136
838	0.7762067659	0.467560625
839	0.7762312093	0.4675161503
840	0.7762492725	0.4674636952
841	0.7762759802	0.467436291
842	0.7763107581	0.4674119153
843	0.7763376081	0.4673849901
844	0.7763273562	0.4673582117
845	0.7763421025	0.4673251259
846	0.7763568054	0.4672879319
847	0.7764249446	0.4672607147
848	0.7764862931	0.4672256056
849	0.7764973301	0.4672003142
850	0.7765013758	0.4671697438
851	0.776533155	0.4671355631
852	0.7765638868	0.4671151001
853	0.7765662922	0.4670906769
854	0.7765881702	0.4670716137
855	0.7765930961	0.4670448349
856	0.7766273097	0.4669897863
857	0.7766311368	0.4669290066
858	0.7766563343	0.4669056661
859	0.7766833102	0.4668426312
860	0.7767068302	0.4668122315
861	0.7767285499	0.4667917559
862	0.7767889468	0.466758036
863	0.7767885494	0.4667382795
864	0.7768402593	0.4667029902
865	0.7768665818	0.4666844612
866	0.776876563	0.4666509514
867	0.7768748527	0.4666302523
868	0.7768869814	0.4666083301
869	0.7769437849	0.4665660859
870	0.7769702306	0.4665502737
871	0.7769657995	0.4665124825
872	0.7769188387	0.4664772562
873	0.7769069288	0.4664495904
874	0.7769458773	0.4664245199
875	0.7769636884	0.4663949602
876	0.7770010911	0.4663708293
877	0.7770095032	0.4663380373
878	0.7770083086	0.4663183664
879	0.7770440138	0.4662956751
880	0.7770003115	0.4662589508
881	0.7770236947	0.4662255361
882	0.7770568994	0.4661849616
883	0.7770594279	0.4661540537
