iter	Passed	Remaining
275	38974	102236
276	39104	102066
277	39280	102017
278	39427	101890
279	39559	101724
280	39689	101554
281	39820	101387
282	39952	101222
283	40086	101062
284	40215	100891
285	40343	100717
286	40474	100550
287	40610	100397
288	40746	100245
289	40886	100100
290	41033	99975
291	41182	99854
292	41342	99759
293	41494	99642
294	41649	99535
295	41786	99384
296	41915	99215
297	42047	99052
298	42178	98886
299	42322	98753
300	42457	98596
301	42588	98432
302	42745	98329
303	42891	98199
304	43057	98113
305	43201	97980
306	43341	97834
307	43470	97666
308	43607	97516
309	43737	97351
310	43867	97186
311	44026	97085
312	44192	96998
313	44346	96885
314	44484	96735
315	44618	96578
316	44768	96457
317	44920	96338
318	45082	96242
319	45234	96123
320	45401	96035
321	45563	95937
322	45725	95839
323	45882	95730
324	46019	95579
325	46152	95418
326	46310	95311
327	46460	95186
328	46590	95022
329	46721	94858
330	46851	94692
331	46979	94525
332	47114	94370
333	47254	94225
334	47399	94092
335	47534	93937
336	47672	93789
337	47835	93690
338	48007	93607
339	48182	93529
340	48321	93383
341	48453	93222
342	48594	93079
343	48734	92935
344	48896	92832
345	49056	92724
346	49207	92601
347	49366	92491
348	49529	92387
349	49683	92269
350	49821	92120
351	49960	91972
352	50118	91859
353	50262	91721
354	50401	91574
355	50537	91421
356	50669	91261
357	50798	91097
358	50926	90930
359	51060	90774
360	51192	90615
361	51322	90453
362	51468	90317
363	51600	90159
364	51731	89998
365	51864	89841
366	51993	89677
367	52121	89513
368	52251	89350
369	52376	89182
370	52525	89053
371	52661	88902
372	52832	88810
373	52998	88708
374	53160	88600
375	53319	88487
376	53501	88411
377	53669	88312
378	53829	88200
379	53963	88045
380	54092	87883
381	54226	87728
382	54353	87561
383	54498	87424
384	54626	87261
385	54756	87100
386	54887	86941
387	55018	86781
388	55149	86622
389	55277	86458
390	55407	86299
391	55544	86150
392	55671	85986
393	55803	85829
394	55938	85677
395	56070	85521
396	56217	85388
397	56347	85228
398	56474	85066
