iter	F1	Logloss
320	0.7733933939	0.4753145344
321	0.7734584498	0.4752225904
322	0.7735884825	0.4750909516
323	0.7736528174	0.4749564661
324	0.7736755711	0.4748214853
325	0.7737463134	0.474694018
326	0.7738227921	0.4746180506
327	0.7738839381	0.4745291846
328	0.7739411351	0.47443211
329	0.7740884144	0.4743505428
330	0.7741629418	0.4742537441
331	0.77423392	0.4741566266
332	0.7742440029	0.4740645979
333	0.7743191357	0.4739565598
334	0.7743926718	0.4738357761
335	0.774395151	0.4737512608
336	0.7744388958	0.4736781962
337	0.7745553517	0.4735818457
338	0.774672184	0.4734526507
339	0.7746760957	0.4733850034
340	0.7748101703	0.4732851368
341	0.774812277	0.4732184229
342	0.7748597098	0.4731301323
343	0.7749577997	0.473021589
344	0.7750116228	0.4729368246
345	0.7750752849	0.472849001
346	0.7750627425	0.4727727265
347	0.775121283	0.4726646024
348	0.7751681413	0.472574767
349	0.7752286414	0.4724999495
350	0.7753354492	0.4723913129
351	0.7754093142	0.4723142778
352	0.7754002087	0.4722200719
353	0.7754655271	0.472155156
354	0.7755380415	0.4720635232
355	0.775635048	0.4719566802
356	0.7756622161	0.4718767024
357	0.7758045225	0.4717606622
358	0.7758932585	0.471623376
359	0.775973058	0.4715332598
360	0.7759610282	0.4714749388
361	0.7759719506	0.4714194081
362	0.776042468	0.4713619483
363	0.7760657501	0.4712482906
364	0.7761338576	0.4711494816
365	0.7762321495	0.4710550751
366	0.7762657609	0.470972739
367	0.7763320158	0.470867335
368	0.7764104497	0.4707963339
369	0.7764900643	0.4707114548
370	0.7765222318	0.4705895463
371	0.7766603966	0.4704726343
372	0.7767399532	0.4703685611
373	0.7767731378	0.470294488
374	0.7768681975	0.4701908144
375	0.7768978661	0.4700805795
376	0.7769479575	0.4699789789
377	0.7769843892	0.469923598
378	0.7770668276	0.4698164246
379	0.7770595349	0.4697214999
380	0.777101256	0.469634948
381	0.7771463329	0.4695536352
382	0.7771911349	0.4694504918
383	0.7772791295	0.4693529344
384	0.7773336037	0.4692791929
385	0.7773665472	0.4691797854
386	0.7774024803	0.4691003898
387	0.7774861023	0.4690164136
388	0.7775739591	0.4689045351
389	0.7775869431	0.4688119076
390	0.7776790517	0.46873315
391	0.7776561181	0.4686225912
392	0.7777690304	0.4685306467
393	0.7777842723	0.4684638024
394	0.7778007088	0.4683709304
395	0.7779519331	0.4682779352
396	0.7780473665	0.4681631156
397	0.7780706882	0.4680828854
398	0.7781722062	0.4680026154
399	0.7782228914	0.4679386232
400	0.7783115484	0.4678468575
401	0.7784044817	0.4677616698
402	0.7784170413	0.4677126199
403	0.7784785739	0.4676509432
404	0.7785383498	0.4675893992
405	0.7785237782	0.4675133252
406	0.7785552792	0.4674093745
407	0.7786311091	0.4673398336
408	0.7786708535	0.467276803
409	0.7786541694	0.4671720154
410	0.7787315218	0.4670928774
411	0.7788395465	0.4669838317
412	0.7788968344	0.4668833307
413	0.7790279151	0.466805232
414	0.7791129107	0.4666719255
415	0.7791841536	0.4666077603
416	0.7792489451	0.4664995098
417	0.7792095011	0.466401585
418	0.7792441125	0.4663357662
419	0.7793438657	0.4662382229
420	0.7793216173	0.4661536102
421	0.7794168702	0.4660591666
422	0.7793856745	0.4659638252
423	0.7794417679	0.46589607
424	0.7794802288	0.4658148335
425	0.7795902784	0.4657457871
426	0.7796331893	0.4656781946
427	0.779690867	0.4655886296
428	0.7797361664	0.465523324
429	0.7797712802	0.4654274089
430	0.7798399626	0.4653419815
431	0.7799562814	0.4652466599
432	0.7799608878	0.4651806957
433	0.7799922441	0.465080707
434	0.7800646693	0.4650075797
435	0.7801860319	0.4649166156
436	0.780206223	0.4648360394
437	0.7803009785	0.4647577552
438	0.7803411308	0.4646529239
439	0.7804041679	0.4645624152
440	0.7804406031	0.4645030963
441	0.7804386788	0.4644354085
442	0.780486175	0.464344071
443	0.7805117312	0.4642944916
444	0.7804691761	0.4642309391
445	0.7805478844	0.4641640988
446	0.780548938	0.464082244
447	0.7806091452	0.4640112331
448	0.7806728988	0.4639405746
449	0.7807170413	0.4638665906
450	0.7807164027	0.4637938691
451	0.7808190892	0.4637260043
452	0.78088666	0.4636522418
453	0.7809434007	0.4635856444
454	0.7809597689	0.4634879882
455	0.7809745444	0.4634022905
456	0.7810123062	0.463343623
457	0.7810660492	0.4632712219
458	0.7810925323	0.4632234973
459	0.7811195272	0.4631620172
460	0.7811800207	0.4630771234
461	0.7812188504	0.4630058725
462	0.7813175545	0.462909115
463	0.7813913068	0.4628320825
464	0.7814233415	0.4627436922
465	0.7814511518	0.4626374902
466	0.7814914628	0.4625531956
467	0.7815891651	0.4624836275
468	0.7815406505	0.4624102519
469	0.7816744471	0.4623315689
470	0.7817129461	0.462264539
471	0.7817904672	0.4621817818
472	0.7818202869	0.462106915
473	0.7818548373	0.4619973834
474	0.7819577772	0.4619044057
475	0.7820376766	0.4618300936
476	0.7820779425	0.4617341304
477	0.7821710673	0.4616614385
478	0.7821996104	0.461584422
479	0.7822719562	0.4615145465
480	0.7823543807	0.4614364857
481	0.7824027485	0.4613599488
482	0.7825230572	0.461263911
483	0.7825870011	0.461185349
484	0.7826374482	0.4610975554
485	0.7826950578	0.4610201201
486	0.7827802759	0.4609520069
487	0.7827566201	0.460888391
488	0.7828067641	0.4608045557
489	0.7828132089	0.4607490737
490	0.7828770419	0.4606515671
491	0.7829308184	0.4606017582
492	0.7829744457	0.4605150289
493	0.7830088208	0.4604577719
494	0.7830616575	0.4603793456
495	0.7830791052	0.4603170118
496	0.7831182321	0.4602358707
497	0.7831344577	0.4601557995
498	0.7831997182	0.4600779618
499	0.7832577419	0.4599919206
500	0.7832637702	0.4599353707
501	0.7832553364	0.459856602
502	0.7833482361	0.4597841963
503	0.783355697	0.4596994233
504	0.783380274	0.4596311334
505	0.7834429432	0.4595702941
506	0.7834602231	0.4594603921
507	0.7835351911	0.4593941192
508	0.7835744881	0.4593138339
509	0.7836486219	0.4592346174
510	0.7836567512	0.4591943567
511	0.7837182641	0.4590952653
512	0.7838326807	0.4590088635
513	0.7837905937	0.4589594455
514	0.7838664068	0.4589027631
515	0.7838993627	0.4588185868
516	0.7839764985	0.4587373942
517	0.7839772229	0.4586740955
518	0.7840117511	0.458606853
519	0.7841095001	0.4585504197
520	0.7841670518	0.458491165
521	0.7842419784	0.4584169247
522	0.7842996753	0.4583363112
523	0.7843673011	0.4582655329
524	0.7843652924	0.4581858674
525	0.7844517398	0.4581319693
526	0.7845017119	0.4580870165
527	0.7845169796	0.4580020939
528	0.7845508406	0.4579406654
529	0.7845618845	0.4578679186
530	0.7845898844	0.4577833099
531	0.7846739342	0.4577088318
532	0.7846938288	0.4576375107
533	0.7847448277	0.4575407676
534	0.7848518138	0.4574469003
535	0.7848148427	0.4573862104
536	0.7849436557	0.4572990051
537	0.784947649	0.4572360996
538	0.7849780283	0.4571617487
539	0.7850046332	0.4571006934
540	0.7850420415	0.4570371304
541	0.7850925328	0.4569497204
542	0.7851240558	0.4568735706
543	0.7851773827	0.4567959211
544	0.7852341219	0.4567323866
545	0.7853116655	0.4566669746
546	0.7853857287	0.4565900892
547	0.7854249658	0.4565349874
548	0.785423409	0.4564772593
549	0.7854715003	0.4563831398
550	0.7854951119	0.4563368462
551	0.7855913529	0.4562381706
552	0.7856410011	0.4561779743
553	0.7857449959	0.4561030902
554	0.7857894429	0.4560215755
555	0.7858425893	0.4559233235
556	0.7858569306	0.4558815019
557	0.7858821843	0.4558045761
558	0.7859123775	0.4557411716
559	0.7859403703	0.4556897714
560	0.7859560694	0.4556222332
561	0.7859550548	0.4555512271
562	0.7860362889	0.4554934677
563	0.7860681185	0.4554378717
564	0.7860986906	0.4553458981
565	0.7861470144	0.4552741304
566	0.7861933674	0.4552049434
567	0.7862921338	0.4551353169
568	0.7863537428	0.4550397796
569	0.7864025939	0.4549562474
570	0.7864250377	0.4548703078
571	0.7864687435	0.4547994051
572	0.786490571	0.4547528569
573	0.7864953497	0.4546961893
574	0.7865567221	0.4546124894
575	0.7866136079	0.4545522476
576	0.786691436	0.4544641595
577	0.7867237882	0.4544129561
578	0.7867999747	0.4543320791
579	0.7868056145	0.4542855802
580	0.7868340094	0.4541924952
581	0.7869562205	0.454138124
582	0.7870243043	0.4540432499
583	0.7871108334	0.4539779422
584	0.7871980235	0.4539071146
585	0.787244464	0.4538007605
586	0.7872520641	0.4537519357
587	0.787261597	0.4536653668
588	0.7873665449	0.4535835661
589	0.7874736127	0.4535053605
590	0.7875394723	0.4534038649
591	0.7876321669	0.4532886576
592	0.787715364	0.4532209776
593	0.7877178939	0.4531597841
594	0.7877485916	0.453101065
595	0.7877766175	0.4530399537
596	0.7878209295	0.4529841553
597	0.787847506	0.4529041683
598	0.7878603213	0.4528290839
599	0.7878878403	0.4527635509
600	0.7879338981	0.4527010115
601	0.7879113775	0.4526387044
602	0.7879807526	0.4525821512
603	0.78799545	0.452511297
604	0.78804216	0.4524475786
605	0.7880754585	0.4524084767
606	0.78821622	0.4523496798
607	0.7881987756	0.4522980377
608	0.7882787839	0.452240311
609	0.7883483778	0.4521576448
610	0.7884089693	0.4520673848
611	0.7883986977	0.4519848441
612	0.7884988728	0.451910755
613	0.7885502923	0.4518385325
614	0.788619654	0.4517740458
615	0.7886503775	0.4517254086
616	0.7887279857	0.4516602445
617	0.7887115274	0.4516091435
618	0.788736871	0.4515363391
619	0.7887512442	0.4514722416
620	0.7888482491	0.4514095899
621	0.7888602089	0.4513605075
622	0.788890137	0.451309744
623	0.7889280883	0.4512291612
624	0.7890578597	0.451170747
625	0.7891098255	0.4510866841
626	0.789122963	0.4510417284
627	0.7892317841	0.4509766817
628	0.7893296559	0.4508924988
629	0.7893017836	0.4508561478
630	0.7893509638	0.4508062772
631	0.7893397648	0.4507400478
632	0.7893663758	0.4506899577
633	0.7894635569	0.4506240288
634	0.7895710492	0.4505525146
635	0.7896593593	0.4504941603
636	0.7896568372	0.4504332437
637	0.7896855274	0.4503540715
638	0.7897379881	0.4502752543
639	0.7898851981	0.450197073
640	0.789961557	0.4501005317
641	0.79002476	0.4500602097
642	0.7900909998	0.4499783736
643	0.7901712844	0.4499180115
644	0.7902165509	0.4498357903
645	0.7902559108	0.4497648458
646	0.7902469454	0.4496978786
647	0.7902798842	0.449645738
648	0.790256425	0.4495987776
649	0.7903045195	0.4495348615
650	0.7903654314	0.4494689383
651	0.790429181	0.4494212653
652	0.7905293564	0.4493567704
653	0.7905214584	0.449307108
654	0.7905686513	0.4492533029
655	0.7905729813	0.4491807903
656	0.7906605392	0.449110547
657	0.7907252488	0.4490445798
658	0.7906976188	0.4489992462
659	0.7907333674	0.4489389385
660	0.7907920184	0.4488339403
661	0.7908709071	0.448746791
662	0.7909078196	0.4486618069
663	0.7909601548	0.4485877399
664	0.7909823328	0.4485162066
665	0.7910894675	0.4484559106
666	0.7911274841	0.4483933089
667	0.7911361765	0.448326463
668	0.7911632616	0.4482638584
669	0.7912873645	0.4481978035
670	0.7913348649	0.4481448187
671	0.7913377356	0.448102728
672	0.7914109036	0.4480534863
673	0.7915231262	0.4479729156
674	0.7915401644	0.4478939315
675	0.7916422121	0.4478174906
676	0.7916513756	0.4477675588
677	0.7916882831	0.4476880015
678	0.7917174207	0.4476411059
679	0.79173286	0.4476112655
680	0.7917233992	0.4475630036
681	0.7918012033	0.4474818324
682	0.791825561	0.4474263878
683	0.7918179308	0.4473686293
684	0.7918765465	0.447281785
685	0.7918841675	0.4471988668
686	0.7919371803	0.4471295359
687	0.7919083988	0.4470826878
688	0.7919593521	0.4470352466
689	0.7920071141	0.446968596
690	0.7920288192	0.4469013725
691	0.792083539	0.446851829
692	0.7920792789	0.4467924574
693	0.7921150424	0.4467226955
694	0.7921780498	0.4466781446
695	0.7922818483	0.4466078838
696	0.7923220347	0.4465240605
697	0.7923271285	0.4464544574
698	0.792336912	0.4464060835
699	0.7923642862	0.4463335596
700	0.7924618515	0.4462398233
701	0.7925109248	0.4461711243
702	0.7925313138	0.4461039664
703	0.7925650931	0.4460261322
704	0.792646238	0.4459456923
705	0.7926672571	0.4458634432
706	0.7926825333	0.445786855
707	0.7926798804	0.4457244385
708	0.7927296719	0.4456723541
709	0.792708931	0.445631277
710	0.7928343995	0.4455741805
711	0.7928343995	0.4455187215
712	0.7929024493	0.4454132099
713	0.7929763924	0.4453515857
714	0.7930549016	0.4452802381
715	0.7931161832	0.4452215135
716	0.7931550091	0.4451643459
717	0.7932020406	0.4451103084
718	0.7932446582	0.4450472028
719	0.7933419	0.444975705
720	0.7933830754	0.4449379126
721	0.7933774834	0.4448841507
722	0.793432135	0.4448086141
723	0.7934591863	0.4447492828
724	0.7935497367	0.4446937571
725	0.7936092765	0.4446193187
726	0.7936055199	0.4445364328
727	0.7936211567	0.4444743146
728	0.7936700342	0.4443944252
729	0.7937376203	0.4443363228
730	0.7937958735	0.4442776315
731	0.7938194363	0.4441901681
732	0.7938854648	0.4441237154
733	0.793995931	0.4440355283
734	0.7940424108	0.4439396153
735	0.7940724342	0.4438477754
736	0.7941338191	0.4437678858
737	0.7941912642	0.4437281791
738	0.7942375568	0.4436807049
739	0.7943058627	0.4436287408
740	0.7943602314	0.4435611932
741	0.7943647427	0.4435123645
742	0.79443295	0.4434422494
743	0.7944719167	0.4433578215
744	0.7944756163	0.4432875386
745	0.7945255261	0.4431973289
746	0.7946335615	0.4431311387
747	0.7946997544	0.4430817667
748	0.7947251024	0.4429989025
749	0.7947361689	0.4429416368
750	0.7947475689	0.4428804862
751	0.794863918	0.4428176163
752	0.7948610369	0.4427730744
753	0.7948773123	0.4426882085
754	0.7949292697	0.4426238216
755	0.7949568902	0.4425606958
756	0.7949814104	0.4425147702
757	0.7949867831	0.4424694844
758	0.7950692674	0.4424132399
759	0.7950553523	0.4423491259
760	0.7950926582	0.4422983634
761	0.7951596938	0.4422378889
762	0.7952380725	0.4421738979
763	0.7952749976	0.4421240215
764	0.7952920531	0.442070501
765	0.7953125355	0.4420029567
766	0.7953323339	0.4419520093
767	0.7953896898	0.4418727069
768	0.7954258008	0.4418074084
769	0.7954998099	0.4417451198
770	0.7954916323	0.4417023056
771	0.7955777063	0.4416426569
772	0.7957019067	0.4415431102
773	0.7957468681	0.4414988815
774	0.7957161232	0.4414437552
775	0.7958165628	0.4413869539
776	0.7958419352	0.4413213351
777	0.7958428865	0.4412553203
778	0.7958487602	0.4412037021
779	0.7959420331	0.4411190403
780	0.7959652566	0.441053315
781	0.7960053889	0.4409893691
782	0.7960446412	0.4409376835
783	0.7960934091	0.4409078591
784	0.7961276702	0.4408611666
785	0.7960958674	0.4408046078
786	0.7961234925	0.4407280714
787	0.7962234555	0.4406524911
788	0.7962222778	0.4405938702
789	0.7962623304	0.4405317151
790	0.7963004149	0.4404690047
791	0.7963751021	0.4404096056
792	0.7963827849	0.4403710233
793	0.7963908681	0.4403157603
794	0.7964583358	0.4402438126
795	0.7965315583	0.4401689117
796	0.7965568286	0.4401130055
797	0.7965901862	0.4400594096
798	0.7966484348	0.440009293
799	0.7966717848	0.4399482522
800	0.796694709	0.4398741642
801	0.7967185669	0.4398135625
802	0.7967797409	0.4397626617
803	0.7968071176	0.4396940129
804	0.7968511394	0.439625705
805	0.7968904333	0.4395642587
806	0.79696033	0.4394944216
807	0.7970048345	0.4394389967
808	0.7970765108	0.4393781008
809	0.7971516206	0.4393103058
810	0.7971740812	0.4392634491
811	0.7972284872	0.4392025498
812	0.7972098886	0.4391591048
813	0.7973131987	0.4390894961
814	0.797333834	0.4390552661
815	0.7973562329	0.4390151085
816	0.7973983452	0.4389625725
817	0.7974122416	0.4388977831
818	0.7974328742	0.4388374403
819	0.797501142	0.4387902153
820	0.797520335	0.4387157733
821	0.7976141791	0.4386574253
822	0.7976747829	0.4385866238
823	0.7977063726	0.4385304187
824	0.7977001378	0.4384715002
825	0.7977244569	0.4384124372
826	0.7977685031	0.4383647713
827	0.7977919237	0.4383098188
828	0.7978813605	0.4382181934
829	0.7978631421	0.4381595659
830	0.7978591462	0.4381073694
831	0.7978997728	0.4380391817
832	0.7979275479	0.4379887202
833	0.7979963975	0.4379391092
834	0.798075819	0.4378798887
835	0.7981136092	0.4378211205
836	0.7981542745	0.4377464203
837	0.7981796436	0.4376914754
838	0.7981987477	0.4376544083
839	0.7982268961	0.4375895865
840	0.7982253206	0.437549408
841	0.7982673149	0.4374915738
842	0.798355347	0.4374296581
843	0.7983471846	0.4373799825
844	0.7983792533	0.4373323095
845	0.7984534146	0.4372714783
846	0.7984093068	0.437194059
847	0.798440932	0.4371493992
848	0.7984993025	0.4370854738
849	0.7985735102	0.4369981935
850	0.7986482283	0.4369505439
851	0.7986913015	0.4368959258
852	0.7987109539	0.4368030729
853	0.7987673801	0.4367624283
854	0.7988200717	0.4367138866
855	0.7988171273	0.4366424488
856	0.7988688481	0.4365794507
857	0.7989400963	0.4365189067
858	0.7989812081	0.4364662885
859	0.7990118376	0.4364172887
860	0.799061116	0.4363679757
861	0.7991400433	0.4362929083
862	0.7991783077	0.4362414929
863	0.7992328758	0.4361863557
864	0.7992927375	0.4361025275
865	0.7993496768	0.4360594097
866	0.799404722	0.4360068774
867	0.7994214321	0.4359392607
868	0.7994242945	0.4359027645
869	0.7994467861	0.435850723
870	0.7994750418	0.4358063319
871	0.7995085131	0.4357401561
872	0.799552562	0.4356634369
873	0.7996018572	0.4356119758
874	0.7996693396	0.4355716768
875	0.7996980457	0.4355120867
876	0.7997286874	0.4354431773
877	0.7998085815	0.4353659471
878	0.7998559641	0.4352935758
879	0.7999387519	0.435241467
880	0.7999554981	0.435208
881	0.8000263172	0.4351295269
882	0.8001267958	0.4350447608
883	0.8001909095	0.4349682453
